Epoch:1,loss=17.033684216439724
Epoch:2,loss=8.648057078942657
Epoch:3,loss=7.825405437499285
Epoch:4,loss=7.347695752978325
Epoch:5,loss=7.127793598920107
Epoch:6,loss=7.117793598920107
Epoch:7,loss=7.0127793598920107
Epoch:8,loss=6.9997793598920107
Epoch:9,loss=6.866779359892011
Epoch:10,loss=6.660633923951536
Epoch:11,loss=6.541839978192002
Epoch:12,loss=6.340311522595584
Epoch:13,loss=6.532910489011556
Epoch:14,loss=6.402375182136893
Epoch:15,loss=6.318720922805369
Epoch:16,loss=6.23467686958611
Epoch:17,loss=6.2878266093321145
Epoch:18,loss=6.363410514779389
Epoch:19,loss=6.320220768451691
Epoch:20,loss=6.33752155629918
Epoch:21,loss=6.398788183927536
Epoch:22,loss=6.185030061751604
Epoch:23,loss=6.167233096435666
Epoch:24,loss=6.360165651421994
Epoch:25,loss=6.233597026206553
Epoch:26,loss=6.14878842420876
Epoch:27,loss=6.073903244920075
Epoch:28,loss=6.028168247081339
Epoch:29,loss=6.07787012681365
Epoch:30,loss=6.099024385679513
Epoch:31,loss=5.9823260037228465
Epoch:32,loss=5.989173164591193
Epoch:33,loss=5.938648345414549
Epoch:34,loss=6.14766656095162
Epoch:35,loss=6.03912302525714
Epoch:36,loss=6.046062283683568
Epoch:37,loss=6.044683714397252
Epoch:38,loss=6.047666777390987
Epoch:39,loss=5.907255671918392
Epoch:40,loss=5.9449176848866045
Epoch:41,loss=5.966410986613482
Epoch:42,loss=5.961342170834541
Epoch:43,loss=5.905577512457967
Epoch:44,loss=5.905348693951964
Epoch:45,loss=6.065707273315638
Epoch:46,loss=5.96646038396284
Epoch:47,loss=5.954031343571842
Epoch:48,loss=5.842086692806333
Epoch:49,loss=5.974784531630576
Epoch:50,loss=5.914193629752845
Epoch:51,loss=5.911813801154494
Epoch:52,loss=5.94245035899803
Epoch:53,loss=5.836474200710654
Epoch:54,loss=5.8494162005372345
Epoch:55,loss=5.894371369853616
Epoch:56,loss=5.842027155216783
Epoch:57,loss=5.882275219075382
Epoch:58,loss=5.8542467737570405
Epoch:59,loss=5.772165711969137
Epoch:60,loss=5.808493365067989
Epoch:61,loss=5.879280144814402
Epoch:62,loss=5.846658394671977
Epoch:63,loss=5.911049056332558
Epoch:64,loss=5.762577758636326
Epoch:65,loss=5.852447764016688
Epoch:66,loss=5.866330114658922
Epoch:67,loss=5.830334309488535
Epoch:68,loss=5.6596833458170295
Epoch:69,loss=5.677271943539381
Epoch:70,loss=5.8376856138929725
Epoch:71,loss=5.810330386739224
Epoch:72,loss=5.766682817135006
Epoch:73,loss=5.796217262744904
Epoch:74,loss=5.799119050614536
Epoch:75,loss=5.711657494306564
Epoch:76,loss=5.697880221996456
Epoch:77,loss=5.7914818110875785
Epoch:78,loss=5.773103572893888
Epoch:79,loss=5.80796724697575
Epoch:80,loss=5.660107006318867
Epoch:81,loss=5.769958721008152
Epoch:82,loss=5.742185348644853
Epoch:83,loss=5.662799449637532
Epoch:84,loss=5.641786575317383
Epoch:85,loss=5.80276139639318
Epoch:86,loss=5.747583176475018
Epoch:87,loss=5.561113423202187
Epoch:88,loss=5.708255920093507
Epoch:89,loss=5.789562617894262
Epoch:90,loss=5.641660035587847
Epoch:91,loss=5.7278931913897395
Epoch:92,loss=5.741936762351543
Epoch:93,loss=5.755367383360863
Epoch:94,loss=5.585830086376518
Epoch:95,loss=5.6312537509948015
Epoch:96,loss=5.732982855755836
Epoch:97,loss=5.712957949377596
Epoch:98,loss=5.740284191444516
Epoch:99,loss=5.645670537371188
Epoch:100,loss=5.61224651010707
